시도교육청,폐교명,폐교연도,지역교육청,급별,활용현황,주소
전남,해남동초중앙분교장,2004,해남,초,자체활용,전라남도 해남 해남읍 백야리 407
전남,해룡초농주분교장,2011,순천,초,대부,전라남도 순천 해룡면 농주리 12
전남,해제고등학교,2015,무안,고,미활용,전라남도 무안 해제면 신정리 99
전남,해제동초등학교,2009,무안,초,미활용,전라남도 무안 해제면 유월리 561
전남,현경고등학교,2015,무안,고,미활용,전라남도 무안 현경면 외반리 492-1
전남,홍농남초계마분교장,1999,영광,초,자체활용,전라남도 영광 홍농읍 계마리 884
전남,홍농초동명분교장,2010,영광,초,자체활용,전라남도 영광 홍농읍 가곡리 243
전남,화계초여주분교장,1994,고흥,초,미활용,전라남도 고흥 점암면 여호리 244
전남,화순오성초주도분교장,1996,화순,초,대부,전라남도 화순 화순읍 주도리 20
전남,화순초수만분교장,1997,화순,초,미활용,전라남도 화순 화순읍 수만리 75
전남,화원초화봉분교장,2004,해남,초,미활용,전라남도 해남 화원면 화봉리 226
전남,화태초돌산중화태분교장,2022,여수,초,미활용,전라남도 여수 남면 화태리 313
전남,화태초등학교,2022,여수,초,미활용,전라남도 여수 남면 화태리 313
전남,화태초소두라분교장,1992,여수,초,미활용,전라남도 여수 남면 두 라리 4 1
전남,화태초여동분교장,2015,여수,초,미활용,전라남도 여수 남면 횡 간리 2 51
전남,황전북초용림분교장,2011,순천,초,대부,전라남도 순천 황전면 선변리 745
전남,황전초대치분교장,2014,순천,초,대부,전라남도 순천 황전면 대치리 435
전남,황전초평죽분교장,1992,순천,초,대부,전라남도 순천 황전면 평촌리 산193-1
전남,회천동초등학교,2007,보성,초,대부,전라남도 보성 회천면 서당리 659
전남,흥양초등학교,1998,고흥,초,대부,전라남도 고흥 도화면 신호리 287-1
경북,가음중학교,2017,의성,초,미활용,경상북도 의성군 가음면 장리 1276
경북,가정초등학교,1999,경주,초,자체활용,경상북도 경주시 현곡면 가정리 49-2
경북,가천고등학교,2017,성주,고,자체활용,경상북도 성주군 가천면 창천리 861
경북,가천초등학교무학분교장,2018,성주,초,미활용,경상북도 성주군 금수면 무학리 1410
경북,감문초등학교,1994,김천,초,대부,경상북도 김천시 감문면 삼성리 1383
경북,감천초등학교덕율분교장,2009,예천,초,자체활용,경상북도 예천군 개포면 덕율리 143
경북,강구초등학교직천분교장,1995,영덕,초,미활용,경상북도 영덕군 강구면 원직리 261-1
경북,강동초등학교단구분교장,2014,경주,초,미활용,경상북도 경주시 강동면 단구리 1147
경북,강동초등학교왕신분교장,2009,경주,초,대부,경상북도 경주시 강동면 왕신리 669-1
경북,개진초등학교영동분교장,2008,고령,초,미활용,경상북도 고령군 개진면 생리 251 외
경북,개포초등학교,2000,예천,초,자체활용,경상북도 예천군 개포면 신음리 160-1
경북,개포초등학교경진분교장,1999,예천,초,대부,경상북도 예천군 개포면 경진리 565 외
경북,경주마케팅고등학교,2019,경주,고,자체활용,경상북도 경주시 산내면 의곡리 70-65
경북,경주초등학교학동분교장,2002,경주,초,미활용,경상북도 경주시 내남면 비지리 545
경북,경주초등학교화천분교장,2010,경주,초,자체활용,경상북도 경주시 건천읍 화천리 1328-1
경북,고경중학교,2016,영천,중,미활용,경상북도 영천시 고경면 상덕리 365
경북,고경초등학교삼귀분교장,1995,영천,초,대부,경상북도 영천시 고경면 차당리 산51-2
경북,고로초등학교화수분교장,1996,군위,초,미활용,경상북도 군위군 고로면 화수리 963-1
경북,고목초등학교,1996,울진,초,대부,경상북도 울진군 북면 고목리 470-4
경북,고양초등학교,1999,봉화,초,미활용,경상북도 봉화군 명호면 양곡리 329-1
경북,곡송초등학교,2013,김천,초,미활용,경상북도 김천시 감문면  태촌리 785
경북,공서초등학교,2013,상주,초,대부,경상북도 상주시 공성면 금계리 33
경북,광덕초등학교,1992,청송,초,자체활용,경상북도 청송군 진보면 광덕리 271
경북,구룡포여자종합고등학교,2012,포항,고,대부,경상북도 포항시 남구 구룡포읍 병포리 139-1
경북,구룡포초등학교구남분교장,2014,포항,초,대부,경상북도 포항시 남구 구룡포읍 구평리 736-1
경북,구성초등학교양각분교장,2011,김천,초,대부,경상북도 김천시 구성면 양각리 402
경북,구천초등학교용호분교장,1999,의성,초,대부,경상북도 의성군 구천면 용사리 361-1
경북,군위남부초등학교,1998,군위,초,자체활용,경상북도 군위군 군위읍 무성리 709-1
경북,군위여자고등학교,2009,군위,고,자체활용,경상북도 군위군 군위읍 정리 292-1
경북,군위여자중학교,2009,군위,중,자체활용,경상북도 군위군 군위읍 정리 292-1
경북,군위정보고등학교,2017,군위,고,자체활용,경상북도 군위군 의흥면 읍내리 197
경북,금곡초등학교,1999,영덕,초,대부,경상북도 영덕군 병곡면 금곡리 261-1
경북,금성여자상업고등학교,2019,의성,고,대부,경상북도 의성군 금성면 탑리리 960
경북,금천초등학교문명분교장,2018,청도,초,대부,경상북도 청도군 운문면  신원리 1230-1
경북,금호남부초등학교,1995,영천,초,대부,경상북도 영천시 금호읍 호남리 307
경북,기계중학교상옥분교장,2021,포항,중,대부,경상북도 포항시 북구 죽장면 상옥리 389
경북,기계초등학교기서분교장,2002,포항,초,미활용,경상북도 포항시 북구 기계면 가안리 14
경북,기산초등학교,1999,칠곡,초,자체활용,경상북도 칠곡군 기산면 봉산리 538
경북,길주중학교녹전분교장,2018,안동,중,대부,경상북도 안동시 녹전면 신평리 756
경북,김천상업고등학교,2019,김천,고,대부,경상북도 김천시 지례면 교리 407
경북,낙서초등학교서원분교장,1994,상주,초,대부,경상북도 상주시 내서면 서원리 167-1
경북,남산초등학교삼성분교장,2010,경산,초,미활용,경상북도 경산시 남산면 하대리 370
경북,남양초등학교태하분교장,2012,울릉,초,대부,경상북도 울릉군 울릉읍 태하리521-2
경북,내서초등학교,1999,상주,초,자체활용,경상북도 상주시 내서면 신촌리 21
경북,노월초등학교,1995,경주,초,자체활용,경상북도 경주시 내남면 노곡리 909-6
경북,노음초등학교진복분교장,1990,울진,초,자체활용,경상북도 울진군 근남면 진복리 631
경북,녹남초등학교,1994,안동,초,대부,경상북도 안동시 녹전면 사신리 455-5
경북,농남중학교,2014,김천,중,자체활용,경상북도 김천시 남면 옥산리 560-2
경북,다인정보고등학교,2017,의성,고,자체활용,경상북도 의성군 다인면 도암리 283
경북,다인초등학교달제분교장,1993,의성,초,자체활용,경상북도 의성군 다인면 달제리 1513
경북,대덕중학교,2017,김천,중,자체활용,경상북도 김천시 대덕면 관기리 777
경북,대덕중학교증산분교장,2017,김천,중,자체활용,경상북도 김천시 증산면 동안리 76
경북,대방초등학교,1999,구미,초,대부,경상북도 구미시 고아읍 횡산리 47
경북,대보초등학교강사분교장,1993,포항,초,미활용,경상북도 포항시 남구 호미곶면 강사리 491
경북,대보초등학교대동배분교장,2007,포항,초,대부,경상북도 포항시 남구 호미곶면 대동배리 410-1
경북,대산초등학교,1999,청도,초,대부,경상북도 청도군 각남면 옥산리 15
경북,대신초등학교,2000,포항,초,자체활용,경상북도 포항시 북구 죽도동 655-9
경북,대신초등학교,2015,김천,초,대부,경상북도 김천시 아포읍 대신리 810
경북,대양초등학교,2001,포항,초,자체활용,경상북도 포항시 북구 환호동 13-7
경북,대율초등학교,2012,군위,초,대부,경상북도 군위군 부계면 대율리 644-1
경북,도산중학교,2018,안동,중,자체활용,경상북도 안동시 도산면 온혜리 923
경북,동곡초등학교,2015,청도,초,자체활용,경상북도 청도군 금천면 동곡리 915-5
경북,동곡초등학교김전분교장,1999,청도,초,대부,경상북도 청도군 금천면 김전리 52
경북,동해초등학교흥환분교장,2013,포항,초,대부,경상북도 포항시 남구 동해면 흥환리 357
경북,두릉초등학교,2005,상주,초,미활용,경상북도 상주시 사벌국면 두릉리 303
경북,매전초등학교,2012,청도,초,대부,경상북도 청도군 매전면 온막리 42-4
경북,매호초등학교,1999,상주,초,대부,경상북도 상주시 사벌국면 매호리 500
경북,매화종합고등학교,2008,울진,고,자체활용,경상북도 울진군 매화면 매화리 1141
경북,명주초등학교,1999,영천,초,미활용,경상북도 영천시 북안면 명주리 307-1
경북,명호중학교,2017,봉화,중,자체활용,경상북도 봉화군 명호면 도천리 264-2
경북,명호초등학교북곡분교장,2013,봉화,초,미활용,경상북도 봉화군 명호면 북곡리 1309
경북,모서초등학교호명분교장,1994,경주,초,대부,경상북도 경주시 강동면 호명리 18
경북,모아초등학교모서분교장,2021,경주,초,대부,경상북도 경주시 강동면 모서리 529
경북,문산초등학교,1999,군위,초,대부,경상북도 군위군 우보면 모산리 489-10
경북,물야초등학교개단분교장,2012,봉화,초,대부,경상북도 봉화군 물야면 개단리 844-2
경북,물야초등학교수식분교장,2016,봉화,초,대부,경상북도 봉화군 물야면 수식리 418-1
경북,물야초등학교오전분교장,1997,봉화,초,미활용,경상북도 봉화군 물야면 오전리 869-2
경북,박달초등학교,1992,경주,초,대부,경상북도 경주시 내남면 박달리 153
경북,방지초등학교,2015,청도,초,자체활용,경상북도 청도군 금천면 방지리 1203
경북,백산초등학교,2013,고령,초,자체활용,경상북도 고령군 쌍림면 백산리 163 외
경북,법전중학교,2017,봉화,중,대부,경상북도 봉화군 법전면 법전리 238
경북,법전초등학교,1999,봉화,초,자체활용,경상북도 봉화군 춘양면 소로리 534-1
경북,보성초등학교,1992,군위,초,미활용,경상북도 군위군 소보면 사리리 97-1
경북,봉의초등학교,1992,군위,초,대부,경상북도 군위군 소보면 봉소리 623-1 외
경북,봉현서부초등학교,2012,영주,초,대부,경상북도 영주시 봉현면 두산리 210
경북,봉화여자고등학교,2007,봉화,고,자체활용,경상북도 봉화군 봉화읍 해저리 30
경북,봉화여자중학교,2007,봉화,중,자체활용,경상북도 봉화군 봉화읍 해저리 30
경북,봉화중학교봉성분교장,2010,봉화,중,미활용,경상북도 봉화군 봉성면 봉성리 380-2
경북,부남초등학교이현분교장,1993,청송,초,대부,경상북도 청송군 부남면 이현리 726-1
경북,부남초등학교중기분교장,1992,청송,초,미활용,경상북도 청송군 부남면 중기리 610-2
경북,부상초등학교,1997,김천,초,미활용,경상북도 김천시 남면 부상리 564
경북,부석고등학교,2008,영주,고,자체활용,경상북도 영주시 부석면 소천리 501-1
경북,부석초등학교남대분교장,2010,영주,초,미활용,경상북도 영주시 부석면 남대리 354
경북,부석초등학교상석분교장,2002,영주,초,대부,경상북도 영주시 부석면 상석리 480-1
경북,북삼초등학교오평분교장,2022,칠곡,초,자체활용,경상북도 칠곡군 북삼읍 오평리 847-7
경북,비안고등학교,2008,의성,고,자체활용,경상북도 의성군 비안면 이두리 345
경북,비안중학교,2016,의성,중,자체활용,경상북도 의성군 비안면 이두리 345
경북,사곡초등학교,2011,의성,초,자체활용,경상북도 의성군 사곡면 양지리 550
경북,산동초등학교송백분교장,2010,구미,초,대부,경상북도 구미시 산동읍 송산리 243
경북,산북정보고등학교,2005,문경,고,자체활용,경상북도 문경시 산북면 대상리 97-3
경북,산제초등학교,1994,의성,초,대부,경상북도 의성군 비안면 화신리 145-1
경북,삼분초등학교,1999,의성,초,미활용,경상북도 의성군 다인면 삼분리 1370-2
경북,상오초등학교,1987,상주,초,자체활용,경상북도 상주시 화북면 상오리 562
경북,상옥초등학교하옥분교장,1993,포항,초,자체활용,경상북도 포항시 북구 죽장면 하옥리 444
경북,상운중학교,2017,봉화,중,대부,경상북도 봉화군 상운면 운계리 664-1
경북,상주초등학교남장분교장,1994,상주,초,대부,경상북도 상주시 남장동 229-1
경북,상천초등학교,2010,의성,초,미활용,경상북도 의성군 금성면 제오리 904-1
경북,서벽초등학교금정분교장,1995,봉화,초,미활용,경상북도 봉화군 춘양면 우구치리 31-2
경북,서후초등학교대흥분교장,2022,안동,초,미활용,경상북도 안동시 서후면 대두서리 61
경북,석계초등학교,1993,영천,초,미활용,경상북도 영천시 고경면 석계리 5-2
경북,석병초등학교,1998,포항,초,대부,경상북도 포항시 남구 구룡포읍 석병리 640-2
경북,석보초등학교소계분교장,1995,영양,초,대부,경상북도 영양군 석보면 소계리 223
경북,소천고등학교,2018,봉화,고,자체활용,경상북도 봉화군 소천면 현동리 701-10
경북,속암초등학교문창분교장,1996,의성,초,대부,경상북도 의성군 단밀면 팔등리 265
경북,송강초등학교,1999,청송,초,자체활용,경상북도 청송군 파천면 송강리 284-2
경북,송생초등학교,2005,청송,초,대부,경상북도 청송군 청송읍 송생리 551-3
경북,송하초등학교,1994,영양,초,자체활용,경상북도 영양군 수비면 송하리 367-1
경북,수륜초등학교명륜분교장,1993,성주,초,대부,경상북도 성주군 수륜면 송계리 477
경북,수비초등학교신암분교장,2009,영양,초,대부,경상북도 영양군 수비면  신암리 166
경북,수평초등학교,1993,문경,초,대부,경상북도 문경시 동로면 수평리 390
경북,시량초등학교,1996,청송,초,대부,경상북도 청송군 진보면 시량리 507-3
경북,신광초등학교비학분교장,2007,포항,초,대부,경상북도 포항시 북구 신광면 만석리 272-11
경북,신기초등학교대성분교장,2009,문경,초,자체활용,경상북도 문경시 호계면 견탄리 500-5
경북,신녕서부초등학교,2001,영천,초,미활용,경상북도 영천시 신녕면 부산리 946-1
경북,신동초등학교연호분교장,1999,칠곡,초,대부,경상북도 칠곡군 지천면 연호리 산90-1
경북,신동초등학교연화분교장,1997,칠곡,초,대부,경상북도 칠곡군 지천면 연화리 513-4
경북,신사초등학교,1999,영양,초,대부,경상북도 영양군 입암면 신사리 610
경북,신산초등학교,1994,의성,초,미활용,경상북도 의성군 단밀면 신하리 551
경북,신상초등학교,2008,경산,초,자체활용,경상북도 경산시 진량읍 신상리 343-1
경북,아화초등학교천촌분교장,1995,경주,초,대부,경상북도 경주시 서면 천촌리 345-2
경북,안강북부초등학교,2013,경주,초,자체활용,경상북도 경주시 안강읍 육통리 543-3
경북,안계초등학교고산분교장,2000,의성,초,미활용,경상북도 의성군 안사면 안사리 669-1
경북,안동중학교와룡분교장,2018,안동,중,대부,경상북도 안동시 와룡면 지내리 926
경북,안동중학교인계분교장,2018,안동,중,대부,경상북도 안동시 예안면 인계리 산19-5
경북,압량초등학교,2017,경산,초,자체활용,경상북도 경산시 압량읍 부적리 601 외
경북,양남초등학교상계분교장,2015,경주,초,미활용,경상북도 경주시 양남면 상계리 57-2
경북,양북고등학교,2003,경주,고,자체활용,경상북도 경주시 양북면 어일리 701
경북,양북초등학교송전분교장,2010,경주,초,대부,경상북도 경주시 양북면 송전리 94
경북,양천초등학교,2019,김천,초,미활용,경상북도 김천시 양천동 1301-2
경북,어모초등학교,2007,김천,초,대부,경상북도 김천시 어모면 동좌리 620
경북,연화초등학교,1994,김천,초,미활용,경상북도 김천시 대덕면 연화리 255
경북,영덕야성초등학교매정분교장,2016,영덕,초,미활용,경상북도 영덕군 영덕읍 매정리 88
경북,영덕야성초등학교창포분교장,2015,영덕,초,자체활용,경상북도 영덕군 영덕읍 창포리 550
경북,영도초등학교,1999,영천,초,대부,경상북도 영천시 본촌동 본촌동 335-2
경북,영북초등학교,2007,영천,초,자체활용,경상북도 영천시 녹전동 127
경북,영순초등학교영창분교장,2008,문경,초,미활용,경상북도 문경시 영순면 말응리 524
경북,영양중학교입암분교장,2019,영양,중,대부,경상북도 영양군 입암면 산해리 48
경북,영천남부초등학교,2012,영천,초,미활용,경상북도 영천시 작산동 56
경북,영해초등학교대동분교장,1997,영덕,초,대부,경상북도 영덕군 영해면 대리 394-1
경북,영해초등학교영해동부분교장,2009,영덕,초,대부,경상북도 영덕군 영해면 괴시리 490
경북,영호초등학교,2012,안동,초,자체활용,경상북도 안동시 옥야동 328-2
경북,영화초등학교화덕분교장,2020,영천,초,미활용,경상북도 영천시 화산면 덕암리 140-2
경북,예산초등학교,2012,구미,초,자체활용,경상북도 구미시 선산읍 북산리 587
경북,예천남부초등학교인포분교,2009,예천,초,미활용,경상북도 예천군 호명면 월포리 382
경북,오계초등학교,2001,영주,초,자체활용,경상북도 영주시 안정면 오계리 525
경북,오릉초등학교,2010,경주,초,자체활용,경상북도 경주시 탑동 676-2
경북,오천초등학교,1993,군위,초,대부,경상북도 군위군 효령면 오천리 164-3 외
경북,옥대초등학교단산분교장,1994,영주,초,대부,경상북도 영주시 단산면 병산리 343
경북,옥산초등학교하강분교장,2000,경주,초,대부,경상북도 경주시 안강읍 하곡리 632
경북,온양초등학교,1997,울진,초,자체활용,경상북도 울진군 울진읍 온양리 224-9
경북,와룡초등학교나소분교장,1995,안동,초,대부,경상북도 안동시 와룡면 라소리 628-1
경북,왕산초등학교,1994,경주,초,대부,경상북도 경주시 암곡동 389
경북,외남초등학교삼남분교장,2013,상주,초,미활용,경상북도 상주시 외남면 신촌리 467
경북,외서초등학교배영분교장,1999,상주,초,대부,경상북도 상주시 외서면 봉강리 139
경북,용궁상업고등학교,2006,예천,고,자체활용,경상북도 예천군 용궁면 읍부리 251-3
경북,용산초등학교,2007,청도,초,자체활용,경상북도 청도군 청도읍 송읍리 375
경북,용흥중학교,2019,포항,중,대부,경상북도 포항시 북구 용흥동 340
경북,우곡초등학교도진분교장,2013,고령,초,대부,경상북도 고령군 우곡면 도진리 270
경북,우산중학교,2020,울릉,중,대부,경상북도 울릉군 울릉읍 저동리452
경북,운수초등학교화암분교장,1994,고령,초,미활용,경상북도 고령군 운수면 화암리 1163
경북,울릉북중학교,2020,울릉,중,대부,경상북도 울릉군 북면 천부리713
경북,울릉서중학교,2020,울릉,중,대부,경상북도 울릉군 서면 남서리30-3
경북,울릉초등학교장흥분교장,2000,울릉,초,자체활용,경상북도 울릉군 울릉읍 사동리238
경북,원림초등학교,1995,안동,초,미활용,경상북도 안동시 남선면 원림리 358-3
경북,원전초등학교,1999,영덕,초,대부,경상북도 영덕군 지품면 원전리 295-2
경북,월곡초등학교동계분교장,1993,안동,초,대부,경상북도 안동시 예안면 태곡리 688
경북,월정초등학교,2002,청송,초,대부,경상북도 청송군 현서면 도리 54-3
경북,유계초등학교,1994,예천,초,대부,경상북도 예천군 감천면 유리 701-2 외
경북,유등초등학교,1994,청도,초,대부,경상북도 청도군 화양읍 유등리 1876
경북,유천중학교,2007,예천,초,자체활용,경상북도 예천군  유천면  가리 746
경북,은척중학교아산분교장,2011,상주,중,대부,경상북도 상주시 이안면 아천리 347
경북,의곡초등학교감산분교장,1993,경주,초,대부,경상북도 경주시 산내면 감산리 1107-1
경북,의곡초등학교대현분교장,1996,경주,초,대부,경상북도 경주시 산내면 대현리 1345
경북,의곡초등학교신원분교장,1993,경주,초,대부,경상북도 경주시 산내면 신원리 222
경북,의곡초등학교우라분교장,2010,경주,초,대부,경상북도 경주시 산내면 우라리 988
경북,의흥동부초등학교,1999,군위,초,대부,경상북도 군위군 의흥면 연계리 407-1
경북,이가초등학교,1996,포항,초,미활용,경상북도 포항시 북구 청하면 이가리 138
경북,이산동부초등학교,1994,영주,초,미활용,경상북도 영주시 이산면 석포리 755
경북,일직초등학교평촌분교장,2000,안동,초,대부,경상북도 안동시 일직면 명진리 313
경북,임고중학교,2016,영천,중,미활용,경상북도 영천시 임고면 양평리 2-13
경북,임고초등학교금대분교장,2002,영천,초,미활용,경상북도 영천시 임고면 금대리 446
경북,임고초등학교수성분교장,2009,영천,초,미활용,경상북도 영천시 임고면 수성리 901-2
경북,임동중학교,2018,안동,중,대부,경상북도 안동시 임동면 중평리 948
경북,임동초등학교고천분교장,1994,안동,초,대부,경상북도 안동시 임동면 고천리 101-1
경북,임봉초등학교,2011,구미,초,미활용,경상북도 구미시 산동읍 봉산리 165
경북,입암초등학교방전분교장,2000,영양,초,대부,경상북도 영양군 입암면 방전리 489-3
경북,자명초등학교,2005,포항,초,미활용,경상북도 포항시 남구 연일읍 자명리 526-1
경북,자양초등학교신방분교장,1999,영천,초,대부,경상북도 영천시 자양면 신방리 803
경북,자천초등학교상송분교장,2007,영천,초,미활용,경상북도 영천시 화북면 상송리 42-1
경북,전촌초등학교,2009,경주,초,자체활용,경상북도 경주시 감포읍 전촌리 636
경북,주남초등학교,1999,영양,초,대부,경상북도 영양군 석보면 주남리 350-1
경북,죽변초등학교화성분교장,2007,울진,초,미활용,경상북도 울진군 죽변면 화성리 369
경북,죽장초등학교가사분교장,1993,포항,초,대부,경상북도 포항시 북구 죽장면 가사리 380-1
경북,죽장초등학교상사분교장,2001,포항,초,대부,경상북도 포항시 북구 죽장면 상사리 1181-1
경북,죽장초등학교죽북분교장,2008,포항,초,대부,경상북도 포항시 북구 죽장면 합덕리 276
경북,중동중학교,2008,상주,중,미활용,경상북도 상주시 중동면 간상리 872
경북,지곡초등학교용구분교장,2001,영천,초,미활용,경상북도 영천시 화남면 구전리 414-3
경북,지동초등학교,2013,김천,초,대부,경상북도 김천시 아포읍 지리 376
경북,지례중학교(김천상고 병설),2017,김천,중,미활용,경상북도 김천시 지례면 교리 407
경북,지례중학교구성분교장,2017,김천,중,미활용,경상북도 김천시 구성면 송죽리 800
경북,지례중학교부항분교장,2017,김천,중,대부,경상북도 김천시 부항면 사등리 597
경북,지보고등학교,2014,예천,고,자체활용,경상북도 예천군 지보면 마전리 142-1
경북,지사초등학교,2012,성주,초,미활용,경상북도 성주군 수륜면 오천리 280
경북,지품초등학교낙평분교장,1995,영덕,초,대부,경상북도 영덕군 지품면 낙령리 398-2
경북,직지초등학교대성분교장,1995,김천,초,대부,경상북도 김천시 대항면 대성리 489-4
경북,창수중학교,2009,영덕,중,대부,경상북도 영덕군 창수면 신기리 59-7
경북,창수초등학교미곡분교장,1994,영덕,초,대부,경상북도 영덕군 창수면 미곡리 583
경북,창수초등학교오촌분교장,1998,영덕,초,대부,경상북도 영덕군 창수면 오촌리 244-1
경북,천북초등학교물천분교장,2017,경주,초,대부,경상북도 경주시 천북면 물천리 624-1
경북,천북초등학교화당분교장,2001,경주,초,대부,경상북도 경주시 천북면 화산리 145-1
경북,청경초등학교,1998,영천,초,대부,경상북도 영천시 고경면 도암리 147
경북,청남초등학교구매분교장,1993,영양,초,대부,경상북도 영양군 청기면 구매리 48
경북,청도동부초등학교,1995,청도,초,대부,경상북도 청도군 청도읍 원리 412
경북,청운초등학교,1996,청송,초,대부,경상북도 청송군 청송읍 청운리 996
경북,청하초등학교서정분교장,1997,포항,초,대부,경상북도 포항시 북구 청하면 서정리 685
경북,청하초등학교청하남부분교장,2016,포항,초,대부,경상북도 포항시 북구 청하면 소동리 768-1
경북,태화초등학교광천분교장,1997,김천,초,대부,경상북도 김천시 봉산면 광천리 520-4
경북,평은초등학교영은분교장,1995,영주,초,자체활용,경상북도 영주시 평은면 평은리 1110-1
경북,평해여자중학교,2019,울진,중,자체활용,경상북도 울진군 평해읍 평해리 413
경북,풍각남부초등학교,1994,청도,초,대부,경상북도 청도군 풍각면 차산리 184-1
경북,풍각초등학교서부분교장,2000,청도,초,대부,경상북도 청도군 풍각면 안산리 585
경북,풍동초등학교,1999,안동,초,대부,경상북도 안동시 풍산읍 회곡리 696
경북,풍서초등학교,2016,안동,초,대부,경상북도 안동시 풍천면 가곡리 595
경북,풍양고등학교,2017,예천,고,자체활용,경상북도 예천군 풍양면 낙상리 253
경북,풍천중학교,2016,안동,중,자체활용,경상북도 안동시 풍천면 도양리 106-1
경북,풍천초등학교,2016,안동,초,대부,경상북도 안동시 풍천면 구담리 541-1
경북,하양초등학교화성분교장,2022,경산,초,자체활용,경상북도 경산시 하양읍 환상리 75-1
경북,해평초등학교괴곡분교장,1995,구미,초,미활용,경상북도 구미시 해평면 괴곡리 351
경북,해평초등학교일선분교장,2008,구미,초,자체활용,경상북도 구미시 해평면 낙산리 598-1
경북,해평초등학교향산분교장,2013,구미,초,미활용,경상북도 구미시 해평면 산양리 57-1
경북,현남초등학교,1997,청송,초,대부,경상북도 청송군 안덕면 덕성리 217-2
경북,화남초등학교,1995,안동,초,대부,경상북도 안동시 풍천면 어담리 239
경북,화남초등학교죽곡분교장,1995,영천,초,대부,경상북도 영천시 화남면 죽곡리 650-2
